Year,Month,State,District,Serial Number,Station Code,Station Name,DO (mg/L),pH,Conductivity (µS/cm),BOD (mg/L),Nitrate (mg/L),Turbidity (NTU),Chloride (mg/L),COD (mg/L),Ammonia  (mg/L),TDS (mg/L),Temperature,WQI Drinking,WQI Domestic,WQI Agriculture
2023,January,Telangana,Medchal Malkajgiri,195.0,5112.0,"Kamuni Cheruvu, Moosapet (V), Kukatpally (M),Medchal- Malkajgiri (D)",0.3,7.78,1544.0,14,4.2,11.5,233,152.0,2.48,942,25.0,18.81,24.49,34.22
2023,January,Telangana,Medchal Malkajgiri,196.0,5113.0,"Chinna Cheruvu, Ramanthapur (V), Uppal (M),Medchal- Malkajgiri (D)",0.3,7.54,924.0,12,3.6,24,102,127.0,1.56,554,25.0,18.81,29.53,34.23
2023,January,Telangana,Rangareddy,199.0,5116.0,"Kotha Cheruvu (Novatel Lake), Khanamet (V), Serilingampally (M), Rangareddy(D)",1.4,8.01,1255.0,5.8,3.6,17.6,167,60.0,2.78,778,25.0,18.84,29.72,38.56
2023,January,Telangana,Rangareddy,202.0,5119.0,"Kaidamma Kunta, Hafeezpet (V), Serilingampally (M), Rangareddy (D)",0.3,8.29,1578.0,32,4.2,22,191,409.0,2.28,994,25.0,18.78,24.36,33.87
2023,January,Telangana,Rangareddy,203.0,5120.0,"Thammidi Kunta, Khanapet (V), Serlingampally (M), Rangareddy (D)",0.8,8.17,1267.0,5.8,3.6,26,149,52.0,2.38,786,25.0,18.83,29.7,38.36
2023,January,Telangana,Rangareddy,204.0,5121.0,"Pale Cheruvu,  Katedhan (V),  Rajendranagar (M),  Rangareddy (D)",0.3,8.18,1509.0,14,3.8,25,172,155.0,2.2,936,25.0,18.8,24.47,34.14
2023,January,Telangana,Rangareddy,205.0,5122.0,"Mulaguard Lake, Katedan, Rajendranagar, Rangareddy District",0.3,7.96,2543.0,12,5.8,6,322,148.0,3.84,1602,25.0,12.87,18.95,37.9
2023,January,Telangana,Rangareddy,209.0,5126.0,"Bathula Kunta,  Anmagal (V),  Hayathnagar (M),  Rangareddy (D)",0.3,8.18,1490.0,12,3.8,19,232,138.0,2.42,908,25.0,18.81,29.52,34.23
2023,January,Telangana,Rangareddy,210.0,5127.0,"Kummari Kunta,  Anmagal (V),  Hayathnagar (M),  Rangareddy (D)",0.3,8.01,1527.0,16,3.6,22,180,167.0,2.12,916,25.0,18.8,24.46,34.12
2023,January,Telangana,Rangareddy,211.0,5128.0,"Palle Cheruvu,  Mailardev Pally (V),  Rajendranagar (M),  Rangareddy (D)",0.3,7.68,1639.0,6.2,4.2,9.2,243,56.0,2.52,996,25.0,18.85,24.77,41.48
2023,January,Telangana,Rangareddy,212.0,5129.0,"Erra Kunta,  Laxmiguda (V),  Rajendranagar (M),  Rangareddy (D)",0.3,7.93,1867.0,18,4.8,23,284,206.0,2.59,1158,25.0,12.85,18.9,34.04
2023,January,Telangana,Rangareddy,213.0,5130.0,"Pathi Kunta,  Budvel (V),  Rajendranagar (M),  Rangareddy (D)",2.6,8.23,865.0,5.2,3.2,5.2,96,48.0,0.94,528,25.0,18.9,34.71,42.52
2023,January,Telangana,Rangareddy,214.0,5131.0,"Yellamma Cheruvu,  Manikonda (V),  Rajendra Nagar (M),  Rangareddy (D)",0.3,8.09,1514.0,7.8,4.4,11,189,72.0,1.72,924,25.0,18.84,24.7,38.42
2023,January,Telangana,Rangareddy,215.0,5132.0,"Malka Cheruvu,  Raidurg (V),  Serlingampally (M),  Rangareddy (D)",4.6,9.04,1258.0,32,,92.3,188,132.0,BDL,745,25.0,14.19,26.69,32.07
2023,January,Telangana,Rangareddy,216.0,5133.0,"Chandana cheruvu,  Jillelaguda (V),   Rangareddy (D)",0.3,8.4,1375.0,10,3.8,11,189,127.0,1.56,866,25.0,18.82,29.58,38.0
2023,January,Telangana,Rangareddy,217.0,5134.0,"Manthrala cheruvu,  Meerpet (V),  Rangareddy (D)",0.3,8.17,1221.0,10,2.9,17,162,119.0,1.4,744,25.0,18.81,29.57,37.98
2023,February,Telangana,Shamshabad,57.0,1172.0,"Osmansagar Reservior (U/s of Musi at Gandipet), Gandipet (V&M), Rangareddy Dist",4.9,7.93,487.0,2.5,2,2,62,27.0,0.4,292,25.0,34.1,43.02,54.36
2023,February,Telangana,Warangal Rural,58.0,1215.0,"Thummala cheruvu,  Nasampet (V&M), Warangal",4.8,7.75,318.0,2.6,1.6,4.6,38,27.0,0.4,186,25.0,34.01,42.97,54.36
2023,February,Telangana,Sangareddy,59.0,1780.0,"Gandigudem Tank, Gandigudem(V),Ameenpur(M), Sangareddy(D)",6.8,8.04,1782.0,6.5,32,9.2,263,68.0,BDL,1106,25.0,18.86,29.93,41.91
2023,February,Telangana,Sangareddy,61.0,2347.0,"Asani Kunta,Bollaram(V),Jinnaram(M), Sangareddy(D)",NIL,7.57,3910.0,44,38,42,1104,488.0,BDL,2690,25.0,14.18,20.7,20.77
2023,February,Telangana,Sangareddy,62.0,1783.0,"Kistareddypet Tank, Kistareddypet(V),Ameenpur(M),Sangareddy(D)",5.8,7.58,1400.0,7,25,8,220,76.0,BDL,902,25.0,18.85,37.97,43.66
2023,February,Telangana,Sangareddy,63.0,2348.0,"Khazipally Tank,Khazipally(V), Jinnaram(M), Sangareddy(D) Sangareddy",6.8,6.29,1750.0,12,43,11,268,128.0,BDL,1150,25.0,12.87,29.61,34.47
2023,February,Telangana,Sangareddy,64.0,4243.0,"Isnapur Tank,Pashamylaram(V), Patancheru (M), Sangareddy District",6.8,7.42,3010.0,8,38,10.2,431,88.0,BDL,1680,25.0,18.83,29.71,34.94
2023,February,Telangana,Sangareddy,65.0,4302.0,"Rudraram Tank, Rudraram (V), Patancheru (M), Sangareddy District",7.2,6.88,2043.0,9,25,10,283,94.0,BDL,1220,25.0,18.83,29.72,41.26
2023,February,Telangana,Sangareddy,66.0,4240.0,"Muthangi Tank (V), Patancheru (M),Sangareddy district",7.6,7.14,1202.0,5,24,6.9,196,52.0,BDL,790,25.0,24.43,41.18,42.22
2023,February,Telangana,Sangareddy,67.0,4241.0,"Chitkul Tank,Chitkul (V), Patancheru (M), Sangareddy District",6,7.64,1656.0,4.5,29,5.6,268,48.0,BDL,990,25.0,12.95,38.57,45.5
2023,February,Telangana,Sangareddy,68.0,4242.0,"Lakadaram Cheruvu, Lakdaram (V), Patancheru (M),Sangareddy District.",7.2,7.92,1658.0,5.9,24,7,249,60.0,BDL,998,25.0,24.41,34.53,42.05
2023,February,Telangana,RR-shamshabad,70.0,1789.0,"Himayathsagar lake, Shamshabad",5.2,8.28,584.0,3.2,2.2,2,74,39.0,0.4,352,25.0,29.58,43.59,47.13
2023,February,Telangana,Medchal Malkajgiri,71.0,3069.0,"Shameerpet Tank, Shameerpet(V&M), Medchal- malkajigiri(D)",4.6,8.34,650.0,3,2.4,4,105,27.0,0.72,384,25.0,24.57,42.87,54.36
2023,February,Telangana,Medchal Malkajgiri,72.0,3078.0,"Pragathinagar cheruvu,Pragathinagar(V), Kukatpally, Medchal-malkajigiri(D)",0.3,7.11,1076.0,10,3.6,2.2,135,104.0,3.08,656,25.0,18.83,34.02,40.9
2023,February,Telangana,Medchal Malkajgiri,73.0,2340.0,"Lakshminarayana cheruvu at Edulabad, Ghatkesar, Medchal District",2.4,8.01,1613.0,5,3.8,8.3,242,68.0,1.78,1002,25.0,18.86,24.81,41.68
2023,February,Telangana,RR-shamshabad,74.0,1788.0,"Large Tank, Saroornagar (V & M), Rangareddy District",0.3,7.14,1406.0,14,3,10,152,143.0,2.28,886,25.0,18.81,29.53,37.91
2023,February,Telangana,RR-shamshabad,75.0,4234.0,"Umda sagar lake,Jalpally(V), Saroornagar(M), Shamshabad ",0.3,7.74,1335.0,12,3.6,16,186,116.0,1.82,828,25.0,18.81,29.57,34.33
2023,February,Telangana,Yadadri Bhuvanagiri,76.0,1464.0,"Pedda Cheruvu, Bibinagar (V&M),Yadadri bhuvanagiri (D)",6,7.98,1139.0,4.5,23,6,182,50.0,BDL,760,25.0,18.91,41.29,45.26
2023,February,Telangana,Mulugu,77.0,3068.0,"Ramappa lake, Palampet (V), Venkatapuram (M), Mulugu District.",5.2,7.05,235.0,1.4,1.2,3.1,32,12.0,1.5,144,25.0,29.84,46.91,100.0
2023,February,Telangana,Warangal,78.0,1447.0,"Dharmasagar Tank, Dharmasagar(V&M), Hanumakonda District",5.2,7.5,540.0,1.9,2.8,2,65,20.0,0.4,324,25.0,29.83,46.88,100.0
2023,February,Telangana,Warangal Urban,79.0,2346.0,"Bhadrakali Cheruvu, Near Bhadrakali Temple, Hanumakonda",5,8.2,928.0,2.8,2.96,8,148,32.0,0.74,576,25.0,18.95,41.91,49.84
2023,February,Telangana,Warangal Urban,80.0,3084.0,"Wadepalli Cheruvu, Wadepally (V), Hanamkonda (M&D)",5,7.77,553.0,2.6,3.2,3.2,76,27.0,0.4,338,25.0,29.65,44.86,54.36
2023,February,Telangana,Warangal Urban,81.0,3085.0,"Chinna Wadepalli Cheruvu, Enumamula(V), Warangal(M&D)",0.3,7.82,1156.0,15,4.4,12,174,147.0,2.04,728,25.0,18.81,29.53,34.22
2023,February,Telangana,Warangal Urban,83.0,2345.0,"Sai Cheruvu, Deshaipet(V), Warangal (M&D)",0.3,7.86,3540.0,14,9.2,4.2,612,191.0,1.52,2194,25.0,12.86,18.92,29.71
2023,February,Telangana,Jagityal,84.0,4222.0,"Kondagattu temple- Koneru, Jagitiyal",4.2,6.6,677.0,3.2,2.3,2.4,108,36.0,0.4,412,25.0,29.57,41.87,48.03
2023,February,Telangana,Siricilla,85.0,4223.0,"Vemulawada temple - Koneru, Vemulawada (V & M) Karimnagar",4.6,7.87,546.0,3,2.1,1.8,78,44.0,0.4,334,25.0,29.55,41.53,46.08
2023,February,Telangana,Sangareddy,87.0,4230.0,"Kistaipally Cheruvu, Kistaipally (V), Jinnaram(M), Sangareddy District",7.6,7.5,3490.0,10,35,10,666,98.0,BDL,2280,25.0,18.82,24.6,34.65
2023,February,Telangana,Sangareddy,88.0,4231.0,"Rayam Cheruvu, Bonthapally (V), Gummadidala (M), Sangareddy District",7.2,7.86,1360.0,6,16,6.3,192,62.0,BDL,900,25.0,24.41,38.2,41.98
2023,February,Telangana,Siddipet,89.0,4232.0,"Komati Cheruvu, Siddipet Town, Siddipet District.",8,7.49,799.0,3.2,14,4,91,38.0,BDL,530,25.0,24.52,43.66,42.77
2023,February,Telangana,RR-shamshabad,90.0,4235.0,"Kamuni Cheruvu, Shamshabad (V&M), Rangareddy District",0.3,7.68,1098.0,13,3.2,12,168,123.0,1.82,680,25.0,18.81,29.57,34.33
2023,February,Telangana,Sangareddy,91.0,4233.0,"Gaddapotharam cheruvu, Gaddapotharam (V), Jinnaram (M), Sangareddy District",8,6.59,3070.0,10,52,14,661,108.0,BDL,2010,25.0,18.81,19.03,25.01
2023,February,Telangana,Sangareddy,92.0,4238.0,"Ameenpur Cheruvu, Ameenpur (V & M), Sangareddy District",7.5,7.8,1233.0,6.3,36,9,158,72.0,BDL,750,25.0,24.39,38.0,41.61
2023,February,Telangana,Sangareddy,93.0,4239.0,"Mahaboobsagar Tank, Sangareddy(V&M), Sangareddy District",5.9,7.82,972.0,3.9,18,4.9,105,48.0,BDL,625,25.0,18.93,43.15,45.5
2023,February,Telangana,Sangareddy,94.0,4244.0,"Erdhanoor Tank, Erdhanoor (V), Patancheru (M), Sangareddy District",7.1,7.61,1642.0,4.8,28,4.4,307,52.0,BDL,1100,25.0,18.9,38.46,42.46
2023,February,Telangana,Sangareddy,95.0,4245.0,"Mallepally Tank, Mallepally (V), Kondapur (M),  Sangareddy District",6.7,7.92,2153.0,4.5,19,4.2,220,48.0,BDL,1220,25.0,24.44,38.45,43.0
2023,February,Telangana,Warangal Urban,96.0,4247.0,"Mucharla Nagaram cheruvu, Nagaram (V), Hasanparthy (M), Hanumakonda , Warangal",3.3,7.67,639.0,3,3.8,3.2,78,47.0,0.84,396,25.0,24.48,41.27,43.08
2023,February,Telangana,Warangal Urban,97.0,4248.0,"Koti Cheruvu, Mulugu Road, Warangal, Warangal District",1.4,8.16,1102.0,5,3.2,7.6,147,52.0,0.84,694,25.0,18.88,38.16,41.85
2023,February,Telangana,RR-shamshabad,98.0,4229.0,"Neknampur Lake, Neknampur, Ibrahimbagh, Rajendranagar (M),Rangareddy District",0.3,6.95,1847.0,10,5.2,23.4,245,118.0,1.68,1146,25.0,18.81,18.98,37.93
2023,February,Telangana,Warangal Urban,99.0,4249.0,"Rangasamudram,  Ursu (V), Khila Warangal (M), Warangal District",4,8.28,533.0,3.4,3.3,5.8,78,32.0,1.12,330,25.0,24.5,35.38,49.84
2023,February,Telangana,Sangareddy,100.0,4661.0,"Peddakanjarla Tank, Peddakanjarla (V), Patancheru (M), Sangareddy District.",7,7.48,398.0,3.8,10,4,48,42.0,BDL,260,25.0,37.56,43.42,43.26
2023,February,Telangana,Sangareddy,101.0,4666.0,"Ismailkhanpet Tank, Ismailkhanpet (V), Sangareddy (M & District)",7,8.22,899.0,5,17,3.8,96,56.0,BDL,494,25.0,29.47,42.9,42.31
2023,February,Telangana,Rangareddy,102.0,4670.0,"Bairamalguda Cheruvu, Saroornagar, Rangareddy District",0.3,7.04,1496.0,14,3.2,11,172,177.0,1.86,928,25.0,18.8,29.5,34.15
2023,February,Telangana,Hyderabad,103.0,4675.0,"Lotus pond, Hakimpet (V), Shaik pet (M), Hyderabad (D)",0.3,7.66,785.0,6,3.2,13,98,74.0,1.48,478,25.0,24.37,29.74,38.35
2023,February,Telangana,Mulugu,104.0,4680.0,"Laknavaram Cheruvu, Laknavaram, (V), Govindarao peta (M), Mulugu District.",5.6,7.55,150.0,1.2,0.96,4,23,16.0,0.4,88,25.0,34.28,49.84,100.0
2023,February,Telangana,Warangal Rural,105.0,4681.0,"Phakal Cheruvu, Narsampet, Warangal District",5.2,8.46,1102.0,1.2,4.5,3.6,148,16.0,0.4,688,25.0,24.73,49.84,100.0
2023,February,Telangana,Warangal,106.0,4682.0,"Bandam Cheruvu, Near NIT Warangal, Hanamkonda",2.8,7.93,439.0,5,2.6,2.3,51,52.0,1.84,264,25.0,29.46,38.19,42.41
2023,February,Telangana,Sangareddy,107.0,4688.0,"Narinja Lake, Kothur-B (V), Zaheerabad (M), Sangareddy",6.6,8.43,672.0,3.2,14,4,81,38.0,BDL,390,25.0,29.55,43.66,44.26
2023,February,Telangana,Hyderabad,108.0,1391.0,"Hussain sagar Lake, Domalguda (V), Hyderabad",0.3,7.98,1205.0,6,4.6,8.9,169,60.0,3.16,734,25.0,18.85,29.77,41.4
2023,February,Telangana,Hyderabad,109.0,3071.0,"Langarhouse Tank, Golconda (V&M) ,Hyderabad (D)",0.3,7.32,1435.0,12,5.3,12.4,184,116.0,3.08,888,25.0,18.81,29.56,34.36
2023,February,Telangana,Hyderabad,110.0,2341.0,"Miralam tank, Bahadurpura (M), Hyderabad",0.3,7.19,1435.0,10,5.2,20.8,191,100.0,2.62,904,25.0,18.81,29.57,38.04
2023,February,Telangana,Medchal Malkajgiri,111.0,3073.0,"Hasmathpet lake, Hasmathpet",0.3,7.95,1014.0,8,3.6,20.6,158,72.0,2.38,618,25.0,18.83,29.65,38.23
2023,February,Telangana,Medchal Malkajgiri,112.0,3072.0,"Safilguda lake, Medchal",0.3,7.31,1645.0,12,5.2,12.4,174,139.0,1.36,986,25.0,18.81,24.52,34.27
2023,February,Telangana,Medchal Malkajgiri,113.0,3075.0,"Rangadhamini Kunta, Kukatpally(V&M), Medchal - Malkajgiri (D)",0.3,7.25,1515.0,12,5,12.8,168,123.0,1.28,924,25.0,18.81,24.55,34.33
2023,February,Telangana,Medchal Malkajgiri,114.0,3076.0,"Amber cheruvu, Kukatpally (V & M), Medchal- malkajigiri",0.3,7.4,1036.0,10,3.4,16,123,112.0,3.06,632,25.0,18.81,29.56,38.02
2023,February,Telangana,Medchal Malkajgiri,115.0,3077.0,"Kapra cheruvu, Kapra (V), Keesara (M)",1.8,8.2,974.0,5,3.2,8,127,48.0,0.64,594,25.0,18.89,38.24,42.13
2023,February,Telangana,RR-shamshabad,116.0,2357.0,"Durgam cheruvu , Raidurg (V), Serilingampally (M), Rangareddy (D)",1.3,7.3,814.0,5.6,3,9,115,52.0,0.59,480,25.0,24.41,34.44,41.82
2023,February,Telangana,Medchal Malkajgiri,117.0,2344.0,"Nalla cheruvu, Uppal (V & M), Medchal District",0.3,7.28,1648.0,10,4.8,12,203,92.0,3.96,988,25.0,18.82,24.57,38.2
2023,February,Telangana,Medchal Malkajgiri,118.0,2359.0,"Pedda Cheruvu, Nacharam (V), Uppal (M), Medchal District",0.3,7.44,1516.0,12,4.8,15,157,123.0,1.56,924,25.0,18.81,24.54,34.31
2023,February,Telangana,RR-shamshabad,119.0,2342.0,"Noor Md. Kunta, Shamshabad",0.3,7.26,1973.0,14,5.6,13,254,183.0,3.68,1224,25.0,12.86,18.92,34.13
2023,February,Telangana,Medchal Malkajgiri,120.0,3070.0,"Fox sagar, Jeedimetla (V), Qutubullapur (M), Medchal Malkajgiri (D)",2.2,7.18,1136.0,5.4,4,9.2,164,60.0,0.68,692,25.0,18.87,34.39,41.85
2023,February,Telangana,Hyderabad,121.0,3074.0,"Banjara Lake (Anantagani kunta), Banjara Hills, Hyderabad",0.3,7.1,1255.0,8,4.2,10.4,152,84.0,2.96,778,25.0,18.83,29.66,38.3
2023,February,Telangana,Sangareddy,124.0,3086.0,"Saki Tank, Patancheru (V & M), Sangareddy District",7.1,8.38,818.0,3.6,22,4,96,40.0,BDL,502,25.0,24.5,43.53,43.36
2023,February,Telangana,RR-shamshabad,125.0,4237.0,"Mundla Katwa,Moosapet(V), Kukatpally (M),Medchal - Malkajgiri (D)",0.3,7.23,1337.0,8,4.6,8,157,90.0,1.72,828,25.0,18.84,29.69,41.02
2023,February,Telangana,Hyderabad,126.0,4667.0,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",0.3,7.46,1945.0,8,6.7,6.8,282,86.0,3.96,1166,25.0,12.89,19.06,41.06
2023,February,Telangana,Medchal Malkajgiri,127.0,4668.0,"Chinnarayana Cheruvu, Alwal (V&M), Medchal- Malkajgiri (D)",0.3,7.47,1356.0,12,2.3,9.6,157,139.0,2.28,828,25.0,18.81,29.55,37.94
2023,February,Telangana,Rangareddy,130.0,4672.0,"MediKunta , Nanakramguda (V), Serilingampally (M), Rangareddy District",2,7.41,1052.0,5,3.8,11.2,137,40.0,0.84,642,25.0,18.89,38.28,39.67
2023,February,Telangana,Rangareddy,132.0,4674.0,"Meedi Kunta, Hafeezpet (V), Serlingampally (M), Rangareddy District",4.2,6.96,646.0,3,2.2,10,96,28.0,0.84,380,25.0,24.48,38.96,53.09
2023,February,Telangana,Medchal Malkajgiri,133.0,4676.0,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (M),  Medchal- Malkajgiri (D)",0.3,7.16,1479.0,12,3.2,13,174,135.0,3.72,916,25.0,18.81,29.52,34.28
2023,February,Telangana,Medchal Malkajgiri,134.0,4677.0,"Lingam Cheruvu, Suraram (V), Quthubullapur(M), Medchal-Malkajgiri District",0.3,7.39,1747.0,12,4.8,12.4,225,139.0,3.54,1084,25.0,18.81,18.96,34.27
2023,February,Telangana,Rangareddy,135.0,4678.0,"Patel Cheruvu, Nacharam (V), Uppal (new Mandal), Medchal- malkajigiri",0.3,7.69,1392.0,14,4.2,21.8,154,147.0,2.36,864,25.0,18.8,29.5,34.17
2023,February,Telangana,Rangareddy,136.0,4679.0,"Bomrukud-Dowla Lake(HUDA Park Lake ), Bumruknudowla (V), Rajendranagar (M), Rangareddy (D)",0.3,7.64,2474.0,16,6.2,9,365,177.0,3.98,1558,25.0,12.86,18.92,37.79
2023,February,Telangana,Warangal,137.0,4683.0,"Pedda Cheruvu, Madikonda (V),  Khazipet (M), Hanumakonda, Warangal",3.8,7.31,543.0,3.6,3.1,4.3,62,36.0,0.54,332,25.0,24.51,41.79,45.53
2023,February,Telangana,Sangareddy,138.0,4684.0,"Campus Lake, ICRISAT, Kachireddi Pally (V), Ramachandrapuram (M),Sangareddy District",6.6,8.24,704.0,4.8,13,5,72,52.0,BDL,390,25.0,29.48,43.02,42.77
2023,February,Telangana,Sangareddy,139.0,4685.0,"Surisigal Lake, ICRISAT, Ramachandrapuram (V&M), Sangareddy District",5.9,8.32,998.0,3.6,21,2.9,106,40.0,BDL,610,25.0,18.97,43.53,46.88
2023,February,Telangana,Sangareddy,140.0,4686.0,"ICRISAT Lake,ICRISAT, Manmole (V), Ramachandrapuram (M), Sangareddy District",6.2,8.08,935.0,4,20,3.5,91,44.0,BDL,520,25.0,18.95,43.32,43.96
2023,February,Telangana,Sangareddy,141.0,4687.0,"Red Lake, ICRISAT, Ramachandrapuram (M), Sangareddy District",5.2,7.92,1202.0,5.2,33,4.6,192,60.0,BDL,740,25.0,18.89,41.08,44.41
2023,February,Telangana,Hyderabad,142.0,4689.0,"Sunnam Kunta, Jubille Hills, Hyderabad",0.3,7.01,456.0,9,2.8,9.8,61,82.0,0.4,268,25.0,33.77,34.14,41.1
2023,February,Telangana,Hyderabad,143.0,4690.0,"Banjara Kunta (Singadi Kunta), Shaikpet (V&M), Hyderabad (D)",0.3,7.23,948.0,9,3.6,15.6,149,86.0,1.12,586,25.0,18.83,29.67,38.2
2023,February,Telangana,RR-shamshabad,144.0,4691.0,"Nagole Cheruvu, Uppal, Medchal - Malkajgiri District",0.3,7.24,1399.0,14,4.4,18,162,143.0,1.24,838,25.0,18.81,29.53,34.21
2023,February,Telangana,Medchal Malkajgiri,145.0,4692.0,"Ramanthapur Pedda Cheruvu, Ramanthapur, Medchal - Malkajgiri District",0.3,7.01,1042.0,14,3.6,24,159,171.0,1.68,636,25.0,18.8,29.48,34.11
2023,February,Telangana,Medchal Malkajgiri,149.0,4696.0,"Parki Cheruvu, Kukatpally (V&M), Medchal-Malkajgiri (D)",0.3,7.14,1619.0,12,4,10.8,204,123.0,2.86,1004,25.0,18.81,18.99,34.35
2023,February,Telangana,Medchal Malkajgiri,151.0,4698.0,"Mannevari Kunta, Machabollaram (V), Alwal (M), Medchal-Malkajgiri (D)",0.3,7.5,1741.0,12,3.7,7.4,218,125.0,1.62,1062,25.0,18.82,19.02,38.0
2023,February,Telangana,RR-shamshabad,152.0,4699.0,"Kaprai Cheruvu, Sahebnagar, Hayathnagar,Rangareddy District",2.6,7.42,632.0,4.8,2.8,8,84,60.0,0.82,398,25.0,24.41,38.1,41.98
2023,February,Telangana,Rangareddy,154.0,4701.0,"Lingam Kunta, Chandanagar (V), Serlingampally(M), Ranga Reddy (D).",0.3,7.13,1401.0,14,4.2,23.2,167,153.0,1.42,882,25.0,18.8,29.5,34.15
2023,February,Telangana,Rangareddy,155.0,4702.0,"Pedda Cheruvu, Khajaguda (V), Serlingampally(M), Ranga Reddy District",3.9,7.98,1806.0,50,,58,207,212.0,41,969,25.0,14.18,20.7,26.73
2023,February,Telangana,Rangareddy,157.0,4704.0,"PeddaCheruvu, Mansoorabad (V),  Saroornagar(M), Rangareddy (D)",0.3,7.49,844.0,10,3.6,21,98,104.0,0.93,514,25.0,18.82,33.99,38.01
2023,February,Telangana,Medchal Malkajgiri,158.0,4705.0,"Kotta Cheruvu, Alwal (V & M),Medchal-Malkajgiri (D)",0.3,6.95,1739.0,10,3.6,11.2,208,111.0,2.68,1060,25.0,18.82,19.01,38.08
2023,February,Telangana,Hyderabad,159.0,5029.0,"Mohini Cheruvu,  Ramanthapur (V), Uppal(M), Medchal-Malkajgiri (D)",0.3,7.74,1762.0,8,5.6,7.2,280,82.0,2.24,1110,25.0,12.89,19.12,41.1
2023,February,Telangana,Hyderabad,160.0,5030.0,"Naya Qilla Talab, Golkonda (V&M), Hyderabad (D)",2.1,7.68,1250.0,4,3.8,5.6,164,39.0,0.17,786,25.0,24.46,38.58,42.77
2023,February,Telangana,Hyderabad,161.0,5031.0,"Yerra Kunta, Shaikpet(V&M), Hyderabad (D)",0.3,6.74,811.0,8,2.9,12.3,107,82.0,1.24,478,25.0,24.37,29.71,38.29
2023,February,Telangana,Hyderabad,162.0,5032.0,"Kotha Cheruvu, Shaikpet(V&M), Hyderabad (D)",0.3,7.41,1472.0,12,4.2,12.3,149,157.0,2.16,912,25.0,18.81,29.52,34.21
2023,February,Telangana,Hyderabad,163.0,5033.0,"Shahatam Cheruvu, Shaikpet(V&M), Hyderabad (D)",0.9,7.22,1324.0,5.2,3.92,11.8,154,59.0,1.16,820,25.0,18.86,29.88,38.69
2023,February,Telangana,Hyderabad,164.0,5034.0,"Shikari Kunta, Hakeempet(V), Shaikpet(M), Hyderabad (D)",1.2,7.16,1016.0,5.4,3.9,8.6,123,55.0,1.34,606,25.0,18.87,29.96,41.71
2023,February,Telangana,Hyderabad,165.0,5035.0,"Bathur Kunta, Shaikpet(V&M), Hyderabad (D)",0.3,7.33,1100.0,10,3.8,7.2,137,118.0,1.68,672,25.0,18.82,29.61,40.81
2023,February,Telangana,Medchal Malkajgiri,166.0,5036.0,"Ramanna cheruvu, Boinpally(V), Tirumalagiri(M), Hyderabad (D)",0.3,6.68,1332.0,6,2.2,24,196,54.0,0.96,826,25.0,18.84,34.16,38.33
2023,February,Telangana,Medchal Malkajgiri,167.0,5037.0,"Tirumalagiri Tank, Tirumalagiri(V & M), Hyderabad (D)",0.3,6.92,1246.0,8,1.8,8.6,168,98.0,2.08,784,25.0,18.83,29.65,40.95
2023,February,Telangana,Hyderabad,168.0,5038.0,"Salkam Cheruvu , Bandlaguda(kalsa) (V), Bandlaguda (M), Hyderabad (D)",0.3,7.19,1800.0,6.2,6.4,8.2,265,78.0,2.96,1098,25.0,12.9,19.11,41.14
2023,February,Telangana,Hyderabad,169.0,5039.0,"DMRL  Lake, Kanchanbagh, Chandrayanguda (M), Hyderabad (D)",2.8,7.18,1439.0,5,5.2,12.4,218,47.0,1.94,878,25.0,18.86,34.39,39.59
2023,February,Telangana,Medchal Malkajgiri,170.0,5040.0,"Bandlaguda Cheruvu, Nagole (V), Uppal (M), Medchal (D)",0.3,6.99,1389.0,6.2,4.2,24,149,68.0,2.94,862,25.0,18.82,29.64,38.2
2023,February,Telangana,Medchal Malkajgiri,171.0,5041.0,"Pathulguda Cheruvu, Pathulguda (V), Saroornagar (M), Rangareddy (D)",0.3,7.94,1291.0,8,4.2,16,159,96.0,1.48,788,25.0,18.82,29.63,38.12
2023,February,Telangana,Medchal Malkajgiri,172.0,5042.0,"Yellamma Cheruvu,Kukatpally(V&M),  Medchal Malkajgiri(D)",0.3,7.05,1508.0,14,4.2,26.3,191,171.0,1.34,920,25.0,18.8,24.46,34.1
2023,February,Telangana,Medchal Malkajgiri,173.0,5043.0,"Mysamma Cheruvu, Kukatpally(V&M),  Medchal Malkajgiri(D)",0.3,6.25,1457.0,10,3.9,28.5,203,103.0,2.96,904,25.0,12.87,29.54,37.95
2023,February,Telangana,Medchal Malkajgiri,174.0,5044.0,"Sudalavani Kunta (Sunnam Cheruvu), Allahpur(V), Borabanda(M),Medchal Malkajgiri(D)",0.3,7.7,1497.0,10,4.8,12.4,176,120.0,1.42,989,25.0,18.82,29.59,38.02
2023,February,Telangana,Medchal Malkajgiri,175.0,5045.0,"Mothkula Kunta, MachaBollaram(V),Alwal (M), Medchal Malkajgiri(D)",0.3,7.04,1405.0,12,3.1,8.2,176,133.0,1.08,872,25.0,18.82,29.58,37.96
2023,February,Telangana,Medchal Malkajgiri,176.0,5046.0,"Chintal Cheruvu, Gajularamaram(V), Quthbullapur(M), Medchal Malkajgiri(D)",0.3,7.51,644.0,8,2.6,14.2,86,84.0,0.78,398,25.0,24.36,34.1,38.23
